timestamp_s,accel_x_g,accel_y_g,accel_z_g,speed_kmh,gps_lat,gps_lon,gps_speed_kmh
39.1,0.22514,0.03216,-0.04924,40.4,,,
39.11,0.20017,0.02463,0.00128,40.95,,,
39.12,0.21207,0.02902,-0.01082,41.24,,,
39.13,0.24687,0.03875,0.00543,40.73,,,
39.14,0.26349,0.02468,0.00085,40.59,,,
39.15,0.24077,0.03701,-0.05416,41.07,,,
39.160000000000004,0.23933,0.05043,-0.0603,41.12,,,
39.17,0.25062,0.04607,-0.00306,41.37,,,
39.18,0.21206,0.02995,0.0234,41.54,,,
39.19,0.17592,0.03509,0.05313,41.29,,,
39.2,0.19886,0.06169,0.01249,41.92,,,
39.21,0.24935,0.05607,0.00429,41.48,,,
39.22,0.29909,0.03348,0.05909,41.37,,,
39.230000000000004,0.3254,0.01735,0.04102,41.04,,,
39.24,0.28781,0.03177,0.0213,41.5,,,
39.25,0.22541,0.03739,-0.00651,41.53,,,
39.26,0.17978,0.01342,-0.08679,41.97,,,
39.27,0.20618,-0.00555,-0.03606,41.87,,,
39.28,0.24688,0.00214,0.06624,41.43,,,
39.29,0.24572,0.0395,-0.0289,41.89,,,
39.300000000000004,0.22705,0.05945,-0.11348,42.09,,,
39.31,0.23673,0.05764,-0.03972,42.4,,,
39.32,0.23514,0.04789,0.02615,42.26,,,
39.33,0.25382,0.03787,0.00453,42.28,,,
39.34,0.28747,0.02527,-0.01894,42.12,,,
39.35,0.2169,0.03443,-0.0103,42.27,,,
39.36,0.20226,0.04791,-0.00531,42.58,,,
39.37,0.21828,0.03776,0.0198,41.86,,,
39.38,0.20365,0.04271,0.0971,42.2,,,
39.39,0.1691,0.0344,0.13455,42.13,,,
39.4,0.18375,0.01892,-0.01725,42.53,,,
39.410000000000004,0.24806,0.02445,-0.07081,42.83,,,
39.42,0.25557,0.02373,-0.03293,42.34,,,
39.43,0.22336,0.04496,-0.01503,41.85,,,
39.44,0.25091,0.04847,-0.00501,42.49,,,
39.45,0.29432,0.04265,-0.04467,42.94,,,
39.46,0.26423,0.02374,-0.06268,42.88,,,
39.47,0.22003,0.02463,0.01127,42.9,,,
39.480000000000004,0.21049,0.02542,0.09894,42.74,,,
39.49,0.23601,0.03802,0.03377,42.49,,,
39.5,0.22668,0.04696,-0.02317,43.08,,,
39.51,0.18835,0.02781,-0.02713,42.72,,,
39.52,0.20521,0.02928,0.03207,43.68,,,
39.53,0.24158,0.028,-0.01833,43.25,,,
39.54,0.24856,0.03147,-0.13403,42.95,,,
39.550000000000004,0.22066,0.0433,-0.00675,42.99,,,
39.56,0.2221,0.04589,0.09444,43.2,,,
39.57,0.28198,0.04857,0.0363,43.2,,,
39.58,0.30741,0.04059,0.00417,43.66,,,
39.59,0.28206,0.03593,0.03038,43.43,,,
39.6,0.24465,0.03509,0.00948,43.2,,,
39.61,0.23038,0.03893,0.00252,44.04,,,
39.62,0.20186,0.04485,-0.01302,43.54,,,
39.63,0.19676,0.04008,-0.0735,43.8,,,
39.64,0.25888,0.0418,-0.06169,43.44,,,
39.65,0.27438,0.01755,-0.02221,43.78,,,
39.660000000000004,0.28088,0.00262,0.03553,43.81,,,
39.67,0.2373,0.02178,0.00219,43.2,,,
39.68,0.20536,0.04121,-0.06571,44.42,,,
39.69,0.22472,0.03962,0.03641,44.25,,,
39.7,0.24267,0.02997,0.10772,43.79,,,
39.71,0.23419,0.03041,0.05027,43.63,,,
39.72,0.19599,0.03392,-0.01925,44.11,,,
39.730000000000004,0.21896,0.04588,-0.04951,44.08,,,
39.74,0.22643,0.04748,-0.03338,44.21,,,
39.75,0.19955,0.04601,0.01734,44.21,,,
39.76,0.17593,0.03917,0.00877,44.35,,,
39.77,0.19503,0.02901,0.02128,44.68,,,
39.78,0.22095,0.02815,0.02129,44.46,,,
39.79,0.17164,0.01175,-0.05192,44.02,,,
39.800000000000004,0.15328,0.0146,-0.01047,44.79,,,
39.81,0.20206,0.03428,0.05173,44.93,,,
39.82,0.19714,0.05595,0.02094,45.43,,,
39.83,0.19611,0.04578,-0.01812,44.19,,,
39.84,0.19801,0.04556,-0.07982,44.65,,,
39.85,0.18284,0.06162,-0.08589,43.99,,,
39.86,0.19761,0.05795,0.01062,44.83,,,
39.87,0.19191,0.02974,0.06155,44.55,,,
39.88,0.172,0.01075,0.05569,45.33,,,
39.89,0.16874,0.01441,0.08607,44.57,,,
39.9,0.18122,0.03843,0.05319,44.34,,,
39.910000000000004,0.19226,0.04912,0.02358,44.75,,,
39.92,0.16738,0.03837,-0.01743,44.35,,,
39.93,0.17713,0.02626,-0.12718,45.21,,,
39.94,0.19014,0.02722,-0.07489,44.41,,,
39.95,0.20348,0.03481,0.00086,45.08,,,
39.96,0.22496,0.02641,0.01208,44.49,,,
39.97,0.1881,0.0127,0.0341,45.07,,,
39.980000000000004,0.17561,0.01534,0.02152,45.7,,,
39.99,0.21217,0.04233,-0.00496,45.36,,,
40.0,0.22939,0.05918,0.00904,45.03,59.3355868,18.0692477,46.4
40.01,0.17819,0.05245,0.01721,45.33,,,
40.02,0.13092,0.03143,-0.00622,45.39,,,
40.03,0.15277,0.03884,0.0373,45.57,,,
40.04,0.19161,0.05852,0.0135,45.06,,,
40.050000000000004,0.24684,0.04613,-0.03352,45.69,,,
40.06,0.29476,0.02586,-0.04898,44.74,,,
40.07,0.2984,0.03181,0.03957,45.41,,,
40.08,0.26606,0.05138,0.06232,45.49,,,
40.09,0.21979,0.06378,-0.05902,45.87,,,
40.1,0.20995,0.03594,-0.07908,45.73,,,
40.11,0.19572,0.01585,0.09851,45.34,,,
40.12,0.18292,0.00319,0.08319,45.51,,,
40.13,0.23261,0.01973,-0.01698,45.91,,,
40.14,0.26302,0.03777,-0.06582,45.87,,,
40.15,0.18212,0.04469,-0.05875,45.76,,,
40.160000000000004,0.15731,0.03124,-0.00307,45.83,,,
40.17,0.15976,0.02899,0.00607,46.22,,,
40.18,0.18052,0.0342,-0.00923,45.9,,,
40.19,0.22393,0.05011,0.04777,46.07,,,
40.2,0.23294,0.04414,0.03832,46.79,,,
40.21,0.20801,0.04141,-0.02289,45.75,,,
40.22,0.19207,0.03634,0.00411,45.66,,,
40.230000000000004,0.22983,0.04198,-0.01281,46.49,,,
40.24,0.20688,0.04044,-0.04862,46.1,,,
40.25,0.17222,0.03057,0.00813,46.24,,,
40.26,0.18263,0.02709,0.03421,46.14,,,
40.27,0.22332,0.02312,0.02503,46.34,,,
40.28,0.29494,0.0219,0.01723,46.94,,,
40.29,0.28075,0.02583,0.03916,46.74,,,
40.300000000000004,0.21083,0.03908,0.05842,46.79,,,
40.31,0.13702,0.04856,0.01065,46.15,,,
40.32,0.12985,0.04186,-0.06444,46.27,,,
40.33,0.20244,0.03225,-0.03478,45.8,,,
40.34,0.24489,0.01951,-0.02899,46.45,,,
40.35,0.25896,0.03225,-0.01646,47.01,,,
40.36,0.2308,0.04587,-0.00736,46.92,,,
40.37,0.19896,0.05079,-0.00992,46.74,,,
40.38,0.1784,0.03567,0.05126,46.83,,,
40.39,0.23125,0.03824,0.06995,46.67,,,
40.4,0.23666,0.04778,-0.06144,46.97,,,
40.410000000000004,0.2149,0.04189,0.01862,47.18,,,
40.42,0.21379,0.01197,0.15167,46.5,,,
40.43,0.19179,-0.00318,0.03078,47.11,,,
40.44,0.19608,0.02153,-0.13365,47.34,,,
40.45,0.24979,0.04332,-0.11165,46.97,,,
40.46,0.22902,0.03857,-0.0206,47.34,,,
40.47,0.1438,0.02659,-0.01805,48.01,,,
40.480000000000004,0.16637,0.02578,-0.03696,47.17,,,
40.49,0.21197,0.03068,0.07474,47.36,,,
40.5,0.19918,0.04836,0.12296,47.05,,,
40.51,0.19537,0.06583,-0.0263,47.36,,,
40.52,0.15188,0.05587,-0.0403,47.48,,,
40.53,0.1692,0.03251,0.0407,47.44,,,
40.54,0.19083,0.03433,-0.00741,47.11,,,
40.550000000000004,0.21017,0.04865,-0.03513,47.51,,,
40.56,0.18499,0.05486,0.01898,47.92,,,
40.57,0.16492,0.02326,0.01359,47.65,,,
40.58,0.10137,-0.00029,0.00386,47.83,,,
40.59,0.05855,0.01072,-0.01779,47.51,,,
40.6,0.16275,0.03421,0.02269,47.84,,,
40.61,0.22056,0.06028,0.02659,47.73,,,
40.62,0.19614,0.05491,-0.05983,47.39,,,
40.63,0.14561,0.03539,-0.09496,47.81,,,
40.64,0.17146,0.02389,-0.02765,47.45,,,
40.65,0.18839,0.02755,0.01126,47.59,,,
40.660000000000004,0.17967,0.04692,0.0432,47.86,,,
40.67,0.12542,0.04417,0.05092,47.93,,,
40.68,0.09046,0.03024,0.05165,47.51,,,
40.69,0.15414,0.02093,0.1036,48.22,,,
40.7,0.15245,0.02138,0.00055,48.1,,,
40.71,0.11849,0.04696,-0.10276,47.75,,,
40.72,0.17174,0.05341,-0.01863,47.53,,,
40.730000000000004,0.20556,0.04898,0.00904,47.98,,,
40.74,0.23045,0.03512,-0.08406,47.92,,,
40.75,0.23931,0.03373,-0.07079,48.12,,,
40.76,0.17701,0.01272,0.05921,48.0,,,
40.77,0.16293,0.01116,0.13133,47.54,,,
40.78,0.16532,0.03234,0.08534,48.06,,,
40.79,0.14369,0.05204,0.00697,48.11,,,
40.800000000000004,0.14021,0.04144,-0.03993,48.42,,,
40.81,0.16797,0.02553,-0.09595,48.05,,,
40.82,0.197,0.00594,-0.10355,48.79,,,
40.83,0.2222,0.01681,0.02773,47.74,,,
40.84,0.20072,0.06221,0.05768,48.74,,,
40.85,0.22527,0.06425,0.00306,48.3,,,
40.86,0.2291,0.03886,0.01151,48.66,,,
40.87,0.17757,0.01727,0.00741,48.45,,,
40.88,0.11998,0.01347,-0.00172,48.8,,,
40.89,0.10269,0.04042,-0.011,48.36,,,
40.9,0.14743,0.04886,-0.06007,48.18,,,
40.910000000000004,0.21964,0.05167,-0.0564,48.96,,,
40.92,0.2428,0.0333,-7e-05,48.53,,,
40.93,0.20256,0.0367,0.01769,48.65,,,
40.94,0.19093,0.03576,0.04469,48.98,,,
40.95,0.18258,0.04509,0.0362,48.33,,,
40.96,0.16326,0.03669,0.00149,48.84,,,
40.97,0.15043,0.03034,-0.00525,48.51,,,
40.980000000000004,0.13295,0.01698,-0.05637,48.67,,,
40.99,0.12708,0.0293,-0.04315,48.76,,,
41.0,0.16416,0.04175,0.04537,48.31,59.3356018,18.0694266,47.6
41.01,0.14564,0.03346,0.025,48.55,,,
41.02,0.10066,0.00876,0.03749,49.22,,,
41.03,0.09114,0.00896,0.0303,49.1,,,
41.04,0.14344,0.02217,-0.04005,48.84,,,
41.050000000000004,0.18351,0.03663,-0.04014,48.95,,,
41.06,0.15212,0.04522,0.02036,48.82,,,
41.07,0.10825,0.03888,0.02373,49.33,,,
41.08,0.08836,0.04952,0.001,48.89,,,
41.09,0.11073,0.04627,-0.07358,49.04,,,
41.1,0.15125,0.04468,-0.02605,49.34,,,
41.11,0.15799,0.04724,0.08908,48.78,,,
41.12,0.15994,0.05031,0.04481,49.51,,,
41.13,0.18281,0.05,-0.0678,48.6,,,
41.14,0.1981,0.0352,-0.02984,49.57,,,
41.15,0.16005,0.01979,0.02922,48.99,,,
41.160000000000004,0.16467,0.01661,0.02845,49.05,,,
41.17,0.14552,0.02229,-0.01373,48.58,,,
41.18,0.12855,0.02674,-0.04336,49.03,,,
41.19,0.18442,0.03551,0.0477,48.87,,,
41.2,0.16942,0.03361,0.08465,49.02,,,
41.21,0.1163,0.03612,-0.02353,49.18,,,
41.22,0.12211,0.04499,-0.06382,49.53,,,
41.230000000000004,0.10882,0.04624,-0.02901,49.32,,,
41.24,0.13548,0.03242,0.08151,49.37,,,
41.25,0.12341,0.03747,0.1046,48.97,,,
41.26,0.13765,0.03932,0.01133,49.05,,,
41.27,0.2074,0.04598,-0.04332,49.87,,,
41.28,0.22994,0.02231,-0.03856,49.13,,,
41.29,0.20031,0.01924,-0.0833,49.87,,,
41.300000000000004,0.15479,0.02367,-0.03966,49.32,,,
41.31,0.10216,0.04497,0.04512,49.41,,,
41.32,0.09202,0.05477,0.01615,49.74,,,
41.33,0.09596,0.04478,-0.00798,49.82,,,
41.34,0.10191,0.02998,0.00066,49.42,,,
41.35,0.13906,0.02512,0.04753,49.36,,,
41.36,0.15016,0.03221,0.02071,49.47,,,
41.37,0.18544,0.02179,-0.05463,49.61,,,
41.38,0.17856,0.02266,-0.03391,49.79,,,
41.39,0.12898,0.02456,0.03705,49.54,,,
41.4,0.11854,0.04538,-0.01698,49.74,,,
41.410000000000004,0.09581,0.05134,0.00697,50.06,,,
41.42,0.06611,0.04798,0.06408,49.69,,,
41.43,0.08752,0.03587,0.00093,49.69,,,
41.44,0.13299,0.03435,-0.03828,49.15,,,
41.45,0.14864,0.04061,0.03418,48.83,,,
41.46,0.14712,0.05082,0.0573,49.75,,,
41.47,0.16365,0.03917,-0.04536,49.62,,,
41.480000000000004,0.09778,0.01856,-0.13773,49.51,,,
41.49,0.04014,0.01222,-0.0758,49.75,,,
41.5,0.04899,0.01425,0.06608,49.67,,,
41.51,0.06609,0.04262,0.07656,50.04,,,
41.52,0.0978,0.0469,0.03147,49.74,,,
41.53,0.11096,0.03248,-0.00467,49.5,,,
41.54,0.12167,0.01886,-0.09214,50.03,,,
41.550000000000004,0.1084,0.00731,-0.0198,49.68,,,
41.56,0.09753,0.03737,0.11055,49.92,,,
41.57,0.13934,0.06442,0.06452,49.62,,,
41.58,0.16125,0.06422,0.00698,49.58,,,
41.59,0.11798,0.04379,-0.03829,49.81,,,
41.6,0.04884,0.0298,-0.06596,49.8,,,
41.61,0.06848,0.03981,-0.06885,49.95,,,
41.62,0.13371,0.03692,-0.00878,49.74,,,
41.63,0.1476,0.02481,0.0644,49.28,,,
41.64,0.08914,0.01874,0.08058,49.71,,,
41.65,0.06369,0.02331,-0.01234,50.08,,,
41.660000000000004,0.10262,0.03085,-0.05293,49.77,,,
41.67,0.20693,0.025,-0.03075,49.79,,,
41.68,0.24224,0.03455,0.01479,50.17,,,
41.69,0.15726,0.04507,0.06628,49.67,,,
41.7,0.02354,0.05804,0.00424,49.42,,,
41.71,0.05625,0.04613,-0.05301,49.85,,,
41.72,0.15352,0.02097,0.034,49.76,,,
41.730000000000004,0.10533,0.01441,0.05472,49.62,,,
41.74,0.05201,0.03018,0.02774,49.86,,,
41.75,0.06012,0.05086,0.02504,50.07,,,
41.76,0.10876,0.04476,0.01062,49.92,,,
41.77,0.15041,0.02964,-0.05452,50.03,,,
41.78,0.11757,0.03135,-0.04636,50.48,,,
41.79,0.0825,0.02415,-0.01442,49.84,,,
41.800000000000004,0.09189,0.00921,0.06663,50.03,,,
41.81,0.13594,0.01415,0.05195,49.8,,,
41.82,0.13707,0.04388,-0.04873,49.71,,,
41.83,0.08297,0.06618,-0.03379,49.79,,,
41.84,0.05864,0.04987,-0.01079,49.82,,,
41.85,0.07199,0.03909,-0.04124,50.08,,,
41.86,0.05542,0.03734,-0.03389,50.68,,,
41.87,0.08484,0.05308,-0.00093,49.76,,,
41.88,0.08779,0.04322,0.03094,49.86,,,
41.89,0.06623,0.01654,0.02313,49.97,,,
41.9,0.05814,0.00734,-0.02961,50.11,,,
41.910000000000004,0.02089,0.01892,0.03967,50.07,,,
41.92,0.00874,0.05327,0.08512,50.38,,,
41.93,0.10995,0.06441,0.00031,49.27,,,
41.94,0.17347,0.04515,-0.01887,49.28,,,
41.95,0.08232,0.01781,0.04131,49.85,,,
41.96,0.00575,0.02752,0.04249,50.33,,,
41.97,-0.00249,0.03662,-0.01465,49.53,,,
41.980000000000004,0.03177,0.05107,-0.09461,49.1,,,
41.99,0.07928,0.03324,-0.0566,50.17,,,
42.0,0.06577,0.03267,0.02047,50.07,59.3356969,18.0696156,51.5
42.01,0.06503,0.01895,-0.02958,49.67,,,
42.02,0.09175,0.00431,-0.04878,49.7,,,
42.03,0.15278,0.01858,0.02586,49.71,,,
42.04,0.15197,0.04877,0.00049,50.03,,,
42.050000000000004,0.09246,0.07405,0.01668,49.81,,,
42.06,0.07843,0.05363,0.00617,50.15,,,
42.07,0.09008,0.03769,-0.03288,49.14,,,
42.08,0.10763,0.05144,0.03065,49.74,,,
42.09,0.10627,0.05088,0.0864,49.66,,,
42.1,0.07939,0.03512,0.03172,49.92,,,
42.11,0.1513,0.01911,-0.02834,49.84,,,
42.12,0.16034,0.01325,-0.00845,50.24,,,
42.13,0.12275,0.03713,0.01601,49.44,,,
42.14,0.15307,0.04241,-0.01136,50.01,,,
42.15,0.11312,0.02283,-0.06674,50.17,,,
42.160000000000004,0.07117,0.02149,0.0026,50.56,,,
42.17,0.09383,0.02284,0.04465,49.86,,,
42.18,0.07566,0.04213,-0.00488,50.1,,,
42.19,0.0934,0.05199,0.0148,49.46,,,
42.2,0.1108,0.03436,-0.01264,49.28,,,
42.21,0.09895,0.02546,-0.06876,50.25,,,
42.22,0.08808,0.03716,0.00372,50.0,,,
42.230000000000004,0.0833,0.04573,0.0233,50.35,,,
42.24,0.12989,0.05821,-0.02679,49.59,,,
42.25,0.18552,0.05592,-0.0224,50.16,,,
42.26,0.16192,0.03367,-0.00081,50.56,,,
42.27,0.13561,0.03254,0.04023,50.13,,,
42.28,0.09871,0.01628,0.02637,50.08,,,
42.29,0.06556,0.02898,-0.01568,50.0,,,
42.300000000000004,0.08056,0.04183,0.05668,49.53,,,
42.31,0.09713,0.05265,0.07272,50.41,,,
42.32,0.09098,0.02481,-0.00622,49.82,,,
42.33,0.07629,0.00736,-0.01348,50.15,,,
42.34,0.01991,0.01125,-0.00742,49.53,,,
42.35,0.0169,0.0243,-0.03213,49.65,,,
42.36,0.0773,0.05605,0.03917,50.43,,,
42.37,0.146,0.04911,-0.00825,49.9,,,
42.38,0.13726,0.0311,-0.07855,50.44,,,
42.39,0.1124,0.03079,-0.04471,49.98,,,
42.4,0.1418,0.03416,-0.00297,49.45,,,
42.410000000000004,0.17282,0.06302,-0.00563,50.27,,,
42.42,0.10433,0.06428,-0.04615,49.82,,,
42.43,0.01438,0.05272,0.0321,50.21,,,
42.44,0.03209,0.03065,0.07274,50.01,,,
42.45,0.08748,0.03563,-0.03318,49.54,,,
42.46,0.11985,0.02239,-0.0262,50.05,,,
42.47,0.12661,0.0046,0.10956,50.66,,,
42.480000000000004,0.13709,-0.00468,0.05045,50.15,,,
42.49,0.12256,0.01101,-0.09505,49.98,,,
42.5,0.05363,0.03348,-0.04541,50.32,,,
42.51,0.06339,0.05901,0.0294,50.06,,,
42.52,0.07743,0.06474,0.02014,50.06,,,
42.53,0.07967,0.05524,0.00548,49.67,,,
42.54,0.05617,0.03379,-0.00951,50.07,,,
42.550000000000004,0.01102,0.03408,-0.01281,50.31,,,
42.56,0.00195,0.03563,0.01895,49.75,,,
42.57,-0.01745,0.04216,-0.00862,50.43,,,
42.58,0.06235,0.04208,0.00181,49.97,,,
42.59,0.11684,0.0215,-0.05632,49.73,,,
42.6,0.09473,0.01792,-0.1061,50.3,,,
42.61,0.10405,0.02858,-0.00252,49.91,,,
42.62,0.05303,0.04086,0.06664,50.23,,,
42.63,0.05052,0.03028,0.0838,49.91,,,
42.64,0.0992,0.04465,0.06826,49.98,,,
42.65,0.09733,0.04072,0.01188,50.15,,,
42.660000000000004,0.13944,0.0413,0.02688,50.09,,,
42.67,0.11547,0.03365,0.02225,49.4,,,
42.68,0.04293,0.03792,-0.0466,49.66,,,
42.69,0.06862,0.04055,-0.05506,50.28,,,
42.7,0.07963,0.03619,-0.04248,49.96,,,
42.71,0.04727,0.02435,-0.02077,49.84,,,
42.72,0.07146,0.02383,-0.04243,49.59,,,
42.730000000000004,0.08743,0.03074,-0.07037,49.68,,,
42.74,0.07987,0.05715,-0.02712,49.39,,,
42.75,0.09439,0.0521,0.10391,49.97,,,
42.76,0.10834,0.03791,0.10263,49.82,,,
42.77,0.0949,0.03404,0.05246,49.71,,,
42.78,0.12165,0.04275,0.04204,49.98,,,
42.79,0.12661,0.04925,-0.03474,50.11,,,
42.800000000000004,0.08979,0.03078,-0.07704,50.63,,,
42.81,0.03844,0.01251,-0.0461,49.55,,,
42.82,0.08864,0.00354,-0.00436,50.35,,,
42.83,0.13598,0.03025,0.03776,50.29,,,
42.84,0.06786,0.0432,0.01566,49.77,,,
42.85,0.04621,0.0511,-0.01577,50.06,,,
42.86,0.04904,0.034,0.01476,49.86,,,
42.87,0.05066,0.02918,-0.00015,50.06,,,
42.88,0.12704,0.03664,-0.02869,50.45,,,
42.89,0.11524,0.03908,0.0068,50.18,,,
42.9,0.0798,0.04009,0.02996,50.15,,,
42.910000000000004,0.0722,0.04507,0.07612,49.87,,,
42.92,0.05034,0.04219,0.05002,49.55,,,
42.93,0.06169,0.03529,-0.06431,49.94,,,
42.94,0.11457,0.03081,-0.04595,50.36,,,
42.95,0.12608,0.03014,-0.00176,49.54,,,
42.96,0.08243,0.03282,-0.03257,49.68,,,
42.97,0.05038,0.01732,0.03822,50.04,,,
42.980000000000004,0.06245,0.02869,0.03098,49.7,,,
42.99,0.05257,0.03726,0.00075,49.76,,,
43.0,0.07511,0.05249,-0.01558,49.87,59.3357961,18.0698026,49.5
43.01,0.07871,0.05451,-0.00741,49.59,,,
43.02,0.00984,0.05006,0.01966,49.71,,,
43.03,0.04996,0.04947,0.05073,50.21,,,
43.04,0.10112,0.03816,-0.01768,49.61,,,
43.050000000000004,0.11742,0.0441,-0.04795,49.52,,,
43.06,0.0892,0.04094,0.00753,49.81,,,
43.07,0.08621,0.01874,0.04822,50.22,,,
43.08,0.17843,0.01744,0.08608,49.94,,,
43.09,0.15369,0.03104,0.04284,49.86,,,
43.1,0.11305,0.02613,-0.05673,50.01,,,
43.11,0.04536,0.01511,-0.06576,49.48,,,
43.12,0.05185,0.00149,-0.03534,50.15,,,
43.13,0.13862,0.01988,0.0113,50.12,,,
43.14,0.163,0.05361,-0.01339,49.88,,,
43.15,0.16267,0.05808,-0.05633,50.3,,,
43.160000000000004,0.10415,0.04791,-0.00989,49.66,,,
43.17,0.05089,0.03777,0.09144,50.34,,,
43.18,0.09698,0.04649,0.07649,50.05,,,
43.19,0.16398,0.05346,0.01634,49.9,,,
43.2,0.14516,0.02811,-0.02643,49.99,,,
43.21,0.09535,0.01186,-0.06139,49.97,,,
43.22,0.10535,0.01999,0.02416,50.37,,,
43.230000000000004,0.09014,0.04816,0.03353,49.68,,,
43.24,0.12266,0.074,-0.01054,49.77,,,
43.25,0.12618,0.04646,0.01511,50.31,,,
43.26,0.07427,0.0141,0.02683,49.82,,,
43.27,0.07555,0.01649,0.04072,50.27,,,
43.28,0.09445,0.03731,-0.01971,50.51,,,
43.29,0.10943,0.04602,-0.10353,49.88,,,
43.300000000000004,0.06268,0.0395,-0.01844,50.2,,,
43.31,0.03624,0.02522,0.05826,49.65,,,
43.32,0.04577,0.01386,0.00703,50.23,,,
43.33,0.06139,0.03489,0.00378,50.06,,,
43.34,0.04742,0.03767,-0.04244,50.14,,,
43.35,0.04648,0.04371,-0.08362,49.81,,,
43.36,0.02651,0.05231,0.03407,49.5,,,
43.37,0.03656,0.04451,0.11403,50.15,,,
43.38,0.06939,0.06006,0.04038,49.38,,,
43.39,0.04512,0.0433,-0.02534,49.9,,,
43.4,0.07792,0.01777,-0.04951,50.28,,,
43.410000000000004,0.12756,0.01535,0.00182,50.06,,,
43.42,0.12186,0.04063,0.01325,50.58,,,
43.43,0.11717,0.05241,-0.05238,50.31,,,
43.44,0.10535,0.03248,0.00972,49.8,,,
43.45,0.1193,-0.00632,0.07137,50.01,,,
43.46,0.11508,0.00609,0.03751,49.99,,,
43.47,0.13429,0.04304,-0.02071,49.53,,,
43.480000000000004,0.09393,0.06589,-0.05557,49.72,,,
43.49,0.03379,0.04269,-0.05065,49.83,,,
43.5,0.05877,0.02789,0.05164,49.39,,,
43.51,0.03406,0.0406,0.07355,50.01,,,
43.52,0.03387,0.06528,0.00668,49.93,,,
43.53,0.11258,0.05747,-0.02708,49.5,,,
43.54,0.10701,0.03281,-0.03785,50.12,,,
43.550000000000004,0.09084,0.02923,0.00877,50.21,,,
43.56,0.09881,0.03382,-0.0184,50.07,,,
43.57,0.09919,0.03894,-0.02695,49.9,,,
43.58,0.14518,0.03573,0.03944,50.18,,,
43.59,0.16077,0.01796,0.04355,50.2,,,
43.6,0.12692,0.02288,-0.06533,50.09,,,
43.61,0.06466,0.02993,-0.07758,49.75,,,
43.62,0.02268,0.04355,-0.04128,50.08,,,
43.63,-0.0076,0.03332,0.02792,50.36,,,
43.64,0.03906,0.02806,0.03241,49.82,,,
43.65,0.12557,0.04306,-0.01778,50.63,,,
43.660000000000004,0.12432,0.06844,0.07187,49.84,,,
43.67,0.09055,0.05569,0.09131,50.01,,,
43.68,0.0815,0.02337,-0.0019,49.8,,,
43.69,0.10255,-0.00369,-0.03738,50.07,,,
43.7,0.13763,0.02233,-0.00131,49.48,,,
43.71,0.15852,0.03967,-0.01356,49.84,,,
43.72,0.09387,0.03613,-0.01185,49.67,,,
43.730000000000004,0.05193,0.02943,-0.05168,50.04,,,
43.74,0.05674,0.02682,-0.03971,50.3,,,
43.75,0.04937,0.03689,0.00366,50.19,,,
43.76,0.10207,0.04356,-0.00249,49.29,,,
43.77,0.10459,0.03779,-0.00159,50.61,,,
43.78,0.02919,0.02928,0.05737,50.09,,,
43.79,0.02304,0.02427,0.05153,49.77,,,
43.800000000000004,0.07403,0.01626,0.00339,50.05,,,
43.81,0.11266,0.03952,-0.05596,50.05,,,
43.82,0.0958,0.06308,-0.0847,49.8,,,
43.83,0.08119,0.05948,0.02009,50.06,,,
43.84,0.07687,0.04276,0.05747,49.82,,,
43.85,0.08154,0.01647,0.03195,49.88,,,
43.86,0.09892,0.00709,0.04474,49.79,,,
43.87,0.16485,0.02717,0.00331,49.57,,,
43.88,0.15315,0.03343,-0.02944,50.04,,,
43.89,0.06427,0.038,0.01351,50.18,,,
43.9,0.06667,0.0327,-0.03759,50.15,,,
43.910000000000004,0.15253,0.02698,-0.03051,50.25,,,
43.92,0.16492,0.03878,0.02422,50.1,,,
43.93,0.14331,0.03682,0.04194,49.84,,,
43.94,0.07934,0.03294,0.01133,50.25,,,
43.95,0.01109,0.03922,-0.03898,49.59,,,
43.96,0.00678,0.03851,-0.05261,49.73,,,
43.97,0.02094,0.03179,0.05066,49.71,,,
43.980000000000004,0.09516,0.03927,0.0194,50.32,,,
43.99,0.13085,0.03228,-0.08917,50.28,,,
44.0,0.08376,0.03331,-0.06685,50.15,59.3359067,18.0699347,50.4
44.01,0.05424,0.02905,0.03266,50.32,,,
44.02,0.10259,0.01517,0.12096,49.74,,,
44.03,0.16156,0.02281,0.05301,50.1,,,
44.04,0.11355,0.02756,-0.03447,49.96,,,
44.050000000000004,0.07056,0.02504,-0.01569,50.25,,,
44.06,0.02702,0.04356,0.00172,49.97,,,
44.07,0.03277,0.03794,-0.01331,49.88,,,
44.08,0.07091,0.01438,0.0092,50.16,,,
44.09,0.08038,0.03134,0.0305,50.26,,,
44.1,0.0692,0.05737,0.01667,49.8,,,
44.11,0.07699,0.074,-0.00935,49.98,,,
44.12,0.07589,0.0492,-0.03483,49.68,,,
44.13,0.05162,0.03185,0.0096,49.25,,,
44.14,0.04908,0.04432,0.05716,50.06,,,
44.15,0.06018,0.0628,0.0009,50.18,,,
44.160000000000004,0.02145,0.05112,-0.01075,50.08,,,
44.17,0.02123,0.01383,0.00096,49.42,,,
44.18,0.06174,-0.00306,-0.08776,49.89,,,
44.19,0.10977,0.01148,-0.09274,49.33,,,
44.2,0.11597,0.02982,0.02503,50.41,,,
44.21,0.07149,0.03562,0.06486,49.67,,,
44.22,0.0281,0.02599,-0.01057,50.38,,,
44.230000000000004,0.05931,0.02347,-0.07775,50.28,,,
